# Written by the BoltzWann module of the Wannier90 code.
# [Seebeck coefficient in SI units, i.e. in V/K]
# Mu(eV) Temp(K) Seebeck_xx Seebeck_xy Seebeck_xz Seebeck_yx Seebeck_yy Seebeck_yz Seebeck_zx Seebeck_zy Seebeck_zz
   7.960000000       500.0000000      0.2607793439E-04 -0.1127040777E-07 -0.2914298359E-07 -0.1146927412E-07  0.2588550905E-04  0.2210707424E-07 -0.2907665782E-07  0.2168417401E-07  0.2566628485E-04
   7.960000000       700.0000000      0.3181547373E-04 -0.1118268828E-07 -0.2295011778E-07 -0.1136300087E-07  0.3161924604E-04  0.2419432502E-07 -0.2293423667E-07  0.2379577324E-07  0.3144338250E-04
   7.970000000       300.0000000      0.1789494794E-04 -0.7077746520E-08 -0.3494335698E-07 -0.7285357615E-08  0.1754845433E-04  0.1749719576E-07 -0.3475975557E-07  0.1708412007E-07  0.1756659058E-04
   7.970000000       500.0000000      0.2648233540E-04 -0.1307528448E-07 -0.2956065165E-07 -0.1333660364E-07  0.2617490701E-04  0.1818663418E-07 -0.2947405958E-07  0.1783902568E-07  0.2613244258E-04
   7.970000000       700.0000000      0.3212020088E-04 -0.1170433669E-07 -0.2273817291E-07 -0.1191908996E-07  0.3184310249E-04  0.2240761089E-07 -0.2271016832E-07  0.2204731416E-07  0.3179610778E-04
   7.980000000       300.0000000      0.1825464452E-04 -0.1185469617E-07 -0.3644032241E-07 -0.1218119161E-07  0.1774895634E-04  0.7312233865E-08 -0.3621726952E-07  0.7096140404E-08  0.1800845456E-04
   7.980000000       500.0000000      0.2680449864E-04 -0.1489004142E-07 -0.2908881526E-07 -0.1521444892E-07  0.2638339883E-04  0.1380372336E-07 -0.2898290573E-07  0.1353825208E-07  0.2652592542E-04
   7.980000000       700.0000000      0.3231381698E-04 -0.1207581650E-07 -0.2205157502E-07 -0.1232415888E-07  0.3195595012E-04  0.2046947320E-07 -0.2201128882E-07  0.2014927791E-07  0.3204407543E-04
   7.990000000       300.0000000      0.1825431813E-04 -0.1732845535E-07 -0.3547729529E-07 -0.1777573087E-07  0.1761197157E-04 -0.4208485653E-08 -0.3522804134E-07 -0.4201423154E-08  0.1810075117E-04
   7.990000000       500.0000000      0.2703344820E-04 -0.1655634422E-07 -0.2764668322E-07 -0.1694095604E-07  0.2650498270E-04  0.9289896257E-08 -0.2752323048E-07  0.9107701338E-08  0.2683435075E-04
   7.990000000       700.0000000      0.3238476621E-04 -0.1223367308E-07 -0.2086533573E-07 -0.1251350399E-07  0.3194823850E-04  0.1847066356E-07 -0.2081291124E-07  0.1819085397E-07  0.3217492530E-04
   8.000000000       300.0000000      0.1795955375E-04 -0.2270331554E-07 -0.3155681648E-07 -0.2326044367E-07  0.1720654472E-04 -0.1560642833E-07 -0.3129968612E-07 -0.1537847875E-07  0.1790544347E-04
   8.000000000       500.0000000      0.2716427895E-04 -0.1787397039E-07 -0.2521509405E-07 -0.1831211929E-07  0.2653927323E-04  0.5022316848E-08 -0.2507648727E-07  0.4918316562E-08  0.2705099259E-04
   8.000000000       700.0000000      0.3232076023E-04 -0.1211235540E-07 -0.1917446420E-07 -0.1242031802E-07  0.3180967204E-04  0.1650926571E-07 -0.1911032982E-07  0.1626852478E-07  0.3217535433E-04
